date,time,ip,method,path,protocol,status,referrer,user_agent,payload,anomaly_score,is_anomaly
08/Jan/2025,10:33:23,185.25.37.61,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",login=katda5207&password=&action=login,0.48546323,False
08/Jan/2025,10:33:23,185.25.37.61,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",,0.113981046,False
08/Jan/2025,10:33:26,81.180.198.102,GET,/transakcja,HTTP/1.1,200,https://kingbank.pl/dashboard,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.34773153,False
08/Jan/2025,10:33:49,81.180.198.102,POST,/transakcja,HTTP/1.1,200,https://kingbank.pl/transakcja,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",recipientAccount=13+9176+1048+9190+5132+5376+4988&recipientName=DeltaFix&street=ul.+Le%C5%9Bna&houseNumber=63&apartmentNumber=15&postalCode=15261&city=Ogrodowice&transferTitle=Koszty+reklamy&action=send&savedRecipient=1,0.5101346,False
08/Jan/2025,10:33:49,81.180.198.102,GET,"/transakcja,888cc762bb268f3a88928e170d7e392dd955c276",HTTP/1.1,200,https://kingbank.pl/transakcja,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.57408714,False
08/Jan/2025,10:34:09,81.180.198.102,POST,"/transakcja,888cc762bb268f3a88928e170d7e392dd955c276",HTTP/1.1,200,"https://kingbank.pl/transakcja,888cc762bb268f3a88928e170d7e392dd955c276","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",action=execute,0.76892227,False
08/Jan/2025,10:34:25,81.180.198.102,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.21487442,False
08/Jan/2025,10:34:45,81.180.198.102,POST,/wylogowanie,HTTP/1.1,302,https://kingbank.pl/dashboard,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",action=logout,0.912978,False
08/Jan/2025,10:34:45,81.180.198.102,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.098845825,False
08/Jan/2025,10:35:48,185.139.22.110,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",,0.38628882,False
08/Jan/2025,10:36:22,185.139.22.110,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",,0.13984028,False
08/Jan/2025,10:36:26,185.139.22.110,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",login=marzi3783&password=&action=login,0.27586633,False
08/Jan/2025,10:36:26,185.139.22.110,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",,0.1194996,False
08/Jan/2025,10:36:55,185.139.22.110,GET,/transakcja,HTTP/1.1,200,https://kingbank.pl/dashboard,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",,0.43204728,False
08/Jan/2025,10:37:31,185.139.22.110,POST,/transakcja,HTTP/1.1,200,https://kingbank.pl/transakcja,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",recipientAccount=47+9154+0005+5757+8678+9568+3577&recipientName=SilverLine+Consulting&street=ul.+Jesionowa&houseNumber=20&apartmentNumber=43&postalCode=96010&city=Rados%C5%82aw&transferTitle=Zakup+materia%C5%82%C3%B3w+biurowych&action=send&savedRecipient=1,0.8066025,False
08/Jan/2025,10:37:31,185.139.22.110,GET,"/transakcja,3b62001855b73956f5b274c8bed684ee45534c1e",HTTP/1.1,200,https://kingbank.pl/transakcja,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",,0.492773,False
08/Jan/2025,10:37:36,82.18.76.38,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,0.7184812,False
08/Jan/2025,10:37:59,185.139.22.110,POST,"/transakcja,3b62001855b73956f5b274c8bed684ee45534c1e",HTTP/1.1,200,"https://kingbank.pl/transakcja,3b62001855b73956f5b274c8bed684ee45534c1e","Mozilla/5.0 (Macintosh; Intel Mac OS X 13_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",action=execute,1.0589592,False
08/Jan/2025,10:38:06,82.18.76.38,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,0.5374631,False
08/Jan/2025,10:38:34,82.18.76.38,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,login=agnwie7490&password=&action=login,0.4727997,False
08/Jan/2025,10:38:34,82.18.76.38,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,0.12744737,False
08/Jan/2025,10:39:45,185.25.37.61,POST,/wylogowanie,HTTP/1.1,302,https://kingbank.pl/dashboard,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",action=logout,1.9515591,False
08/Jan/2025,10:39:45,185.25.37.61,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",,0.10778822,False
08/Jan/2025,10:45:39,81.105.84.29,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",,0.36408815,False
08/Jan/2025,10:45:56,81.105.84.29,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",,0.4176897,False
08/Jan/2025,10:46:26,81.105.84.29,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",login=piofed2096&password=&action=login,0.3265244,False
08/Jan/2025,10:46:26,81.105.84.29,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",,0.12525716,False
08/Jan/2025,10:49:19,81.105.84.29,POST,/wylogowanie,HTTP/1.1,302,https://kingbank.pl/dashboard,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",action=logout,2.0269027,True
08/Jan/2025,10:49:19,81.105.84.29,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",,0.13105297,False
08/Jan/2025,11:02:07,185.170.153.221,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,0.98914015,False
08/Jan/2025,11:02:39,185.170.153.221,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,0.21022686,False
08/Jan/2025,11:03:11,185.170.153.221,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,login=magbia2512&password=&action=login,0.42797977,False
08/Jan/2025,11:03:11,185.170.153.221,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,0.20272164,False
08/Jan/2025,11:18:54,81.145.76.54,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.42826158,False
08/Jan/2025,11:20:04,82.76.154.65,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,1.0364373,False
08/Jan/2025,11:20:30,82.76.154.65,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,0.75820655,False
08/Jan/2025,11:20:45,82.76.154.65,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,login=piochm9463&password=&action=login,0.3216009,False
08/Jan/2025,11:20:45,82.76.154.65,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,0.1287007,False
08/Jan/2025,11:21:26,81.99.65.245,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,0.33080143,False
08/Jan/2025,11:21:35,81.99.65.245,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,0.7486339,False
08/Jan/2025,11:22:00,81.99.65.245,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,login=monszl6784&password=&action=login,0.7587075,False
08/Jan/2025,11:22:00,81.99.65.245,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,0.1920567,False
08/Jan/2025,11:27:08,82.76.154.65,POST,/wylogowanie,HTTP/1.1,302,https://kingbank.pl/dashboard,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,action=logout,2.067525,True
08/Jan/2025,11:27:08,82.76.154.65,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,0.1314168,False
08/Jan/2025,11:28:42,185.237.156.251,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",,0.36826223,False
08/Jan/2025,11:28:53,185.237.156.251,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",,0.33523306,False
08/Jan/2025,11:29:03,185.237.156.251,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",login=monko4987&password=&action=login,0.5284362,False
08/Jan/2025,11:29:03,185.237.156.251,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",,0.1438189,False
08/Jan/2025,11:29:15,185.237.156.251,GET,/transakcja,HTTP/1.1,200,https://kingbank.pl/dashboard,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",,0.3503974,False
08/Jan/2025,11:29:45,185.237.156.251,POST,/transakcja,HTTP/1.1,200,https://kingbank.pl/transakcja,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",recipientAccount=48+1500+1559+7308+3290+6514+2694&recipientName=Olga+Tymowski&street=ul.+Kr%C3%B3tka&houseNumber=44&apartmentNumber=35&postalCode=20633&city=Zielonka&transferTitle=Zakup+elektroniki&action=send&savedRecipient=1,0.5669401,False
08/Jan/2025,11:29:45,185.237.156.251,GET,"/transakcja,d538a124feac5293956cb6b4f8912ba2de4cd89e",HTTP/1.1,200,https://kingbank.pl/transakcja,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",,0.5715333,False
08/Jan/2025,11:30:14,185.237.156.251,POST,"/transakcja,d538a124feac5293956cb6b4f8912ba2de4cd89e",HTTP/1.1,200,"https://kingbank.pl/transakcja,d538a124feac5293956cb6b4f8912ba2de4cd89e","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",action=execute,0.7007718,False
08/Jan/2025,11:30:38,82.42.112.77,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.2362139,False
08/Jan/2025,11:31:06,82.42.112.77,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,1.1170521,False
08/Jan/2025,11:31:37,82.42.112.77,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,login=kamkoz1190&password=&action=login,0.30452734,False
08/Jan/2025,11:31:37,82.42.112.77,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.118422054,False
08/Jan/2025,11:32:09,82.42.112.77,GET,/transakcja,HTTP/1.1,200,https://kingbank.pl/dashboard,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.40145168,False
08/Jan/2025,11:34:04,82.42.112.77,POST,/transakcja,HTTP/1.1,200,https://kingbank.pl/transakcja,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,recipientAccount=85+8724+0005+2057+4408+1623+7516&recipientName=EcoLife+Solutions&street=ul.+Kasztanowa&houseNumber=96&apartmentNumber=40&postalCode=15514&city=Cisowiec&transferTitle=Op%C5%82ata+za+hosting+strony&action=send&savedRecipient=1,1.006583,False
08/Jan/2025,11:34:04,82.42.112.77,GET,"/transakcja,2e1806d6c4920c7689a3a87960980a7d0e0dc1ac",HTTP/1.1,200,https://kingbank.pl/transakcja,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,0.552706,False
08/Jan/2025,11:34:42,82.42.112.77,POST,"/transakcja,2e1806d6c4920c7689a3a87960980a7d0e0dc1ac",HTTP/1.1,200,"https://kingbank.pl/transakcja,2e1806d6c4920c7689a3a87960980a7d0e0dc1ac",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,action=execute,0.6892926,False
08/Jan/2025,11:35:30,81.122.80.15,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",,0.22986081,False
08/Jan/2025,11:35:52,81.122.80.15,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",,0.90219593,False
08/Jan/2025,11:36:06,81.107.180.228,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",,0.62684476,False
08/Jan/2025,11:36:13,81.107.180.228,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,"Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",,0.5286726,False
08/Jan/2025,11:36:27,81.122.80.15,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",login=sebkaz6636&password=&action=login,0.22401989,False
08/Jan/2025,11:36:27,81.122.80.15,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",,0.13265434,False
08/Jan/2025,11:36:37,81.107.180.228,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",login=micbie5559&password=&action=login,0.5789486,False
08/Jan/2025,11:36:37,81.107.180.228,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,"Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",,0.095115915,False
08/Jan/2025,11:36:55,81.107.180.228,GET,/transakcja,HTTP/1.1,200,https://kingbank.pl/dashboard,"Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",,0.59041375,False
08/Jan/2025,11:38:39,81.107.180.228,POST,/transakcja,HTTP/1.1,200,https://kingbank.pl/transakcja,"Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",recipientAccount=19+8768+0003+2242+4010+9977+9872&recipientName=Monika+Skoczylas&street=ul.+D%C4%99bowa&houseNumber=19&apartmentNumber=21&postalCode=72909&city=Zacisze&transferTitle=Wynajem+mieszkania&action=send&savedRecipient=1,0.47916597,False
08/Jan/2025,11:38:39,81.107.180.228,GET,"/transakcja,2d5218c44a28ba41dd438fda01879db7c7a924f9",HTTP/1.1,200,https://kingbank.pl/transakcja,"Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",,0.5447446,False
08/Jan/2025,11:38:45,81.107.180.228,POST,"/transakcja,2d5218c44a28ba41dd438fda01879db7c7a924f9",HTTP/1.1,200,"https://kingbank.pl/transakcja,2d5218c44a28ba41dd438fda01879db7c7a924f9","Mozilla/5.0 (iPad; CPU OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Mobile/15E148 Safari/604.1",action=execute,0.6593758,False
08/Jan/2025,11:41:11,81.237.50.247,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,0.39958295,False
08/Jan/2025,11:41:31,81.237.50.247,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,0.8553773,False
08/Jan/2025,11:41:39,81.237.50.247,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,login=sebba2285&password=&action=login,0.29536173,False
08/Jan/2025,11:41:39,81.237.50.247,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,0.11959783,False
08/Jan/2025,11:41:52,82.14.199.61,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,0.44635028,False
08/Jan/2025,11:41:58,81.237.50.247,GET,/transakcja,HTTP/1.1,200,https://kingbank.pl/dashboard,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,1.0569769,False
08/Jan/2025,11:42:10,82.14.199.61,GET,/logowanie,HTTP/1.1,200,https://kingbank.pl/,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,1.0356458,False
08/Jan/2025,11:42:15,81.237.50.247,POST,/transakcja,HTTP/1.1,200,https://kingbank.pl/transakcja,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,recipientAccount=85+8724+0005+2057+4408+1623+7516&recipientName=FineDesign+Studio&street=ul.+Ogrodowa&houseNumber=79&apartmentNumber=47&postalCode=23128&city=Wrzosowo&transferTitle=Wynajem+powierzchni+magazynowej&action=send&savedRecipient=1,0.8175033,False
08/Jan/2025,11:42:15,81.237.50.247,GET,"/transakcja,7f92db23dc1cf101e93014b949548a609de164b7",HTTP/1.1,200,https://kingbank.pl/transakcja,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,0.72477424,False
08/Jan/2025,11:42:23,81.237.50.247,POST,"/transakcja,7f92db23dc1cf101e93014b949548a609de164b7",HTTP/1.1,200,"https://kingbank.pl/transakcja,7f92db23dc1cf101e93014b949548a609de164b7",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,action=execute,0.91263896,False
08/Jan/2025,11:42:24,82.14.199.61,POST,/logowanie,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,login=natfed3030&password=&action=login,0.77494395,False
08/Jan/2025,11:42:24,82.14.199.61,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,0.15624055,False
08/Jan/2025,11:42:34,81.237.50.247,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,0.361781,False
08/Jan/2025,11:42:52,82.14.199.61,GET,/transakcja,HTTP/1.1,200,https://kingbank.pl/dashboard,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,0.799856,False
08/Jan/2025,11:43:11,81.237.50.247,POST,/wylogowanie,HTTP/1.1,302,https://kingbank.pl/dashboard,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,action=logout,2.097569,True
08/Jan/2025,11:43:11,81.237.50.247,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,,0.14588074,False
08/Jan/2025,11:44:08,82.14.199.61,POST,/transakcja,HTTP/1.1,200,https://kingbank.pl/transakcja,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,recipientAccount=06+1370+1095+9476+7862+4155+1598&recipientName=Martyna+Kostrubiec&street=ul.+Wrzosowa&houseNumber=52&apartmentNumber=6&postalCode=30375&city=Akacjowo&transferTitle=Zwrot+po%C5%BCyczki&action=send,1.0154612,False
08/Jan/2025,11:44:08,82.14.199.61,GET,"/transakcja,9c82df265ed566a5970e43f066570ad2ced5063c",HTTP/1.1,200,https://kingbank.pl/transakcja,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,0.73741823,False
08/Jan/2025,11:44:43,82.14.199.61,POST,"/transakcja,9c82df265ed566a5970e43f066570ad2ced5063c",HTTP/1.1,200,"https://kingbank.pl/transakcja,9c82df265ed566a5970e43f066570ad2ced5063c",Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,action=execute,0.75396526,False
08/Jan/2025,11:44:47,82.14.199.61,GET,/dashboard,HTTP/1.1,200,https://kingbank.pl/logowanie,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,0.29552707,False
08/Jan/2025,11:45:20,82.14.199.61,POST,/wylogowanie,HTTP/1.1,302,https://kingbank.pl/dashboard,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,action=logout,0.9525356,False
08/Jan/2025,11:45:20,82.14.199.61,GET,/,HTTP/1.1,200,,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,,0.11390569,False
08/Jan/2025,11:50:50,185.24.154.86,GET,/,HTTP/1.1,200,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0.43574095,False
